E2F1,E2F1errors,E2F4,E2F4errors
-0.133821445,0.028715536,-0.093645187,0.026556973
0.017314109,0.022518452,0.013884679,0.033243914
-0.062071961,0.02604019,-0.07600668,0.02474354
-0.043066481,0.027255239,0.029010744,0.036313064
-0.08782033,0.015279662,-0.065520802,0.026611315
0.019241099,0.019607926,0.024038598,0.025950855
0.032760116,0.027878103,-0.100686194,0.019317985
0.059184854,0.019610803,0.010188238,0.041249979
-0.00423284,0.01406671,-0.024741517,0.023518067
-0.005354681,0.021709068,-0.066127053,0.031779187
-0.025250176,0.020661107,0.000123223,0.015860338
-0.117346612,0.018250858,-0.103485099,0.030277886
0.014772196,0.0200297,0.039171515,0.044832599
0.094924211,0.024921978,0.03476835,0.021435329
-0.000384192,0.023804869,-2.44E-02,0.027748489
0.050562207,0.025719819,0.008496955,0.03220318
-0.140704375,0.02425381,-0.092620291,0.024888538
-0.093022504,0.021343109,-0.096488488,0.029872858
-0.100957591,0.023905401,-0.034976014,0.032289958
-0.006899963,0.027771989,-0.017863259,0.024068262
0.095926909,0.026343699,-0.001970393,0.023719031
-0.045221503,0.021035259,-0.060318634,0.035454013
-0.063303574,0.021232859,0.042396079,0.023004079
-0.011231145,0.014299287,-0.035476016,0.028973074
-0.053330666,0.016338492,-0.108970613,0.02408724
0.108384363,0.01901225,-0.008269539,0.016522876
-0.029398158,0.018209491,0.01062126,0.036441788
0.062423118,0.021667302,-0.010304444,0.022583076
-0.010326478,0.024109621,-0.0034135,0.024758948
-0.010216895,0.016859627,-0.084822841,0.027101614
-0.005376821,0.022703635,-0.217554822,0.036799873
-0.066395183,0.024656583,0.121926881,0.018340594
-0.050717535,0.019800029,-0.097078626,0.028525631
0.038571579,0.01289121,0.133265217,0.02097959
0.051034171,0.020427016,0.026660091,0.022386256
-0.080954907,0.016780407,0.003103627,0.02036461
-0.042602215,0.027561197,-0.05398873,0.032019154
0.009448953,0.027884219,-0.055592219,0.028845869
-0.081426753,0.016767705,-0.100260991,0.030683279
-0.020472659,0.028144757,-0.130466614,0.035473633
0.037071774,0.014294144,0.180101507,0.023088007
-0.06653851,0.01562348,-0.063447361,0.026597698
0.147523859,0.029184126,0.175377217,0.042889091
-0.134044256,0.020096743,-0.085418033,0.025970257
-0.178714401,0.021676493,-0.248628478,0.02012105
-0.027353144,0.024135284,0.034334179,0.025795252
-0.011899766,0.026569032,-0.00860038,0.02298129
-0.017859209,0.019833416,-0.060732227,0.04184928
-0.025274677,0.016544879,-0.001177575,0.030021331
-0.099440595,0.018331986,-0.112387731,0.040285248
-0.093569815,0.014834322,-0.172045276,0.030789293
-0.056081309,0.015320343,0.099531083,0.022191716
0.111163603,0.028469646,-0.062258833,0.040025377
-0.080437082,0.012783438,-0.081629152,0.031418999
0.092708669,0.018966906,0.125201613,0.031811465
0.023697248,0.021700063,0.037510325,0.018624544
0.007740972,0.024860546,-0.20795114,0.027247712
0.030571707,0.018693467,0.185170238,0.03368739
-0.025027782,0.0226285,-0.096599443,0.023142525
0.098110104,0.02196151,-0.029416107,0.021703825
-0.163279209,0.02146926,-0.116066106,0.026967441
0.019218791,0.021332976,-0.072757543,0.028723702
0.068672584,0.023135997,0.139343153,0.026771434
-0.007098455,0.028338968,-0.167645384,0.036516103
0.057904982,0.01288408,0.159648619,0.029366884
0.001944258,0.018669308,-0.01943317,0.03531616
0.003783863,0.02156872,-0.131026151,0.024954799
-0.034179805,0.02003452,0.06898295,0.030654327
-0.003279859,0.021762763,0.106271952,0.030049452
-0.037811261,0.016506141,-0.067086422,0.029525219
-0.064800609,0.017030736,-1.35E-02,0.027767469
-0.060144221,0.022555746,-0.120609294,0.027950698
-0.045399113,0.014380803,0.091851312,0.02216621
0.023071743,0.028193325,-0.096702576,0.024200555
0.104161155,0.017703401,-0.036782769,0.017033396
-0.047127688,0.011850848,6.36E-02,0.036564603
0.084234465,0.021702633,0.146042094,0.038423205
-0.073420189,0.027637773,-0.083342705,0.025987885
-0.009357536,0.022253344,0.0503908,0.026373901
-0.021194912,0.016986738,-0.128854954,0.024956612
-0.094013968,0.019803467,-8.06E-02,0.036794607
0.033708771,0.011363192,-0.069576459,0.025308693
-0.213577751,0.028847129,-0.179405453,0.032371068
-0.053745953,0.021662687,-0.054268989,0.025895734
-0.018864609,0.021828891,-0.08215467,0.037779986
-0.051359579,0.030843435,-0.013107458,0.029954749
-0.024498643,0.017592679,-0.00973882,0.020004099
0.002678462,0.025957811,-0.030100171,0.025112555
0.004860935,0.018358605,-0.03500863,0.028186989
0.093532208,0.018388386,-0.013630235,0.025455693
-0.061514304,0.019786748,-0.004266272,0.026522745
0.0703256,0.019929853,-0.032621933,0.025578295
-0.049992974,0.030911138,-0.137679891,0.024478156
0.092193483,0.018681633,0.063358387,0.029126679
-0.074064893,0.015986728,-0.130624614,0.030634362
-0.06293506,0.025704916,-0.02890717,0.032220372
0.038086723,0.017655811,0.091294945,0.026143269
0.05812259,0.023270984,-0.029716935,0.036247182
-0.089124608,0.016531616,-0.170790301,0.032156465
0.12377025,0.024645006,0.143266811,0.030270898
-0.104534684,0.014544955,-0.126921114,0.026098521
-0.088902564,0.019853922,0.123216731,0.028671041
0.086878761,0.018466553,0.041639514,0.038907598
-0.065456729,0.012615785,-0.07397763,0.024067153
-0.0953875,0.025267474,-2.30E-02,0.022471865
-0.077981795,0.015339781,-0.039670657,0.028699389
-0.018086531,0.019257779,-0.040725111,0.025623039
-0.014766934,0.024151894,0.040107783,0.031035062
-0.11625452,0.01653205,-0.27789203,0.030275423
0.009398611,0.018379435,-0.032877993,0.026420103
0.053208348,0.020461075,0.058679717,0.029499686
-0.091378545,0.023122064,-0.006747032,0.031405981
0.028473952,0.020866079,0.060501978,0.020520093
-0.168419738,0.018262998,0.041319738,0.020149724
0.02259901,0.02181343,-0.135122746,0.030677957
0.005769372,0.039746002,-0.054101921,0.026552448
0.072603578,0.016693135,0.061563316,0.030006483
0.060236479,0.019350546,0.115715346,0.035082167
-1.54E-02,0.015305974,-0.054289917,0.023630371
0.007570347,0.019717532,0.003738333,0.032345254
-0.036030661,0.016893521,-0.067839813,0.029806113
-0.110119062,0.02731862,-0.146235031,0.030166173
-0.042356439,0.019279645,0.017168166,0.025971749
-0.097010824,0.020166635,-0.087951016,0.030433618
0.03987391,0.019712231,0.143945365,0.032288913
-0.017328914,0.016672223,-0.019277232,0.028582483
-0.059059941,0.011715344,0.039097402,0.032846261
0.037647415,0.02364647,-0.065256489,0.014016307
-0.068790387,0.021982917,-0.093689412,0.036357627
0.022052137,0.026668219,-0.1291931,0.032516544
0.022285396,0.012580626,0.044762341,0.027768116
-0.116562807,0.009978286,-0.019091664,0.026092425
-0.023883462,0.024012049,-0.065409618,0.025325104
0.06424384,0.023637145,-0.005229994,0.021765808
0.074110402,0.022599206,-0.004169395,0.018552853
-0.050967206,0.018020449,-0.014118212,0.024216145
0.004686401,0.025018462,0.046454494,0.033873959
0.067659705,0.022277042,-0.011416123,0.030089927
-0.096451022,0.025297272,0.054279476,0.016676573
0.151308276,0.02510528,-0.010560344,0.024182276
-0.05690116,0.021630208,0.010700153,0.02600338
-1.58E-02,0.010547439,-0.119025271,0.027258431
0.044914689,0.017738149,0.022013089,0.032235116
-0.078782842,0.025386875,0.075076153,0.025016263
-0.028454271,0.018288041,-0.130249786,0.030911737
-0.026257422,0.017037817,0.016301017,0.030144584
-0.008231952,0.031176233,-0.068551876,0.039616765
-0.11264451,0.020624513,0.047261597,0.037736731
-0.059204901,0.01342232,-0.087383109,0.018177121
0.137942245,0.027945198,-0.016911075,0.027415934
-0.041756883,0.021540175,0.00325779,0.029112717
0.166548132,0.022451685,0.037950464,0.021908639
-0.085033846,0.017188328,-0.051680688,0.029449571
-0.028914411,0.020551389,-0.06166711,0.027884963
0.093633477,0.015361038,0.138387706,0.022443084
0.051141592,0.013559317,-0.095459638,0.027627995
-0.149956603,0.02013966,0.030191904,0.029134842
-0.084092487,0.025965226,-0.055576668,0.036236599
0.040676012,0.024414238,-0.097966291,0.034061078
-0.052767768,0.019718334,-0.180989236,0.018873901
-0.045307613,0.025913853,0.166884419,0.022658345
-0.080461734,0.01558241,-0.117694537,0.021369455
-0.063366672,0.026721588,0.041392867,0.016920172
0.120108387,0.026610662,0.016373046,0.024621976
-0.024329719,0.019257922,-0.095909968,0.038117355
-0.128655677,0.014335584,0.015668497,0.035612339
-0.008662382,0.024964109,-0.01435524,0.0183677
0.027984036,0.015721474,-0.135623168,0.028140178
-0.12024476,0.014254318,0.119926786,0.040398175
0.046386864,0.019146329,-0.157115133,0.018945948
-0.138449729,0.021038167,-0.224160166,0.032698437
-0.115254905,0.017542875,-0.086951647,0.027666716
-0.005094269,0.019633,-0.173571186,0.038603729
0.000980952,0.022200049,0.044126842,0.026412441
-0.070921495,0.025616162,0.119070479,0.024433284
-0.096356547,0.017285131,-0.195791218,0.039385023
0.053509978,0.022519887,0.010976698,0.034990618
0.072998925,0.022733143,0.081548279,0.022448051
0.033608273,0.012164567,-0.081852762,0.039667421
-0.098218997,0.02357201,-0.043682664,0.033875658
0.051814844,0.020780051,-0.019458097,0.029484194
-0.061883297,0.018673037,-0.067928564,0.027342664
0.022210141,0.011426998,-0.063848085,0.023494316
-0.001239015,0.019182278,0.049992068,0.026366102
-0.077584341,0.022724251,-1.22E-01,0.037121733
0.040831392,0.030318091,0.356516473,0.032867148
-0.01223126,0.01449582,-0.041510283,0.031693659
0.027107835,0.023104829,0.089181029,0.029118421
0.053684657,0.022224278,-0.043530387,0.020373839
0.052487771,0.015161326,-0.030698976,0.022320973
-0.082373578,0.016543336,-0.024239444,0.025428941
-0.009984318,0.025418692,0.135995552,0.026874722
-0.066869061,0.017659681,-0.044188074,0.029808116
0.053051832,0.01886629,-0.182025715,0.028924357
0.044131912,0.017805358,-0.063318668,0.026545296
-0.055838905,0.01903853,0.054357266,0.032212583
0.032957539,0.020024328,-0.005197031,0.026079728
-0.143121371,0.030527029,-0.065270915,0.028162646
0.02772899,0.016634305,-0.080545847,0.029970875
-0.19884431,0.032492585,-0.079512116,0.031142245
0.180591339,0.01942263,0.055346669,0.02689872
-0.036384963,0.024552844,-0.106240753,0.031276388
0.070273576,0.027672885,0.038380503,0.03293168
-0.111012176,0.017773718,-0.040249483,0.024527015
-0.22261237,0.019483757,-0.126047734,0.033513599
0.109852435,0.018368435,0.054913446,0.02254569
0.116736499,0.029240199,-0.11944516,0.026609547
0.038872252,0.012422766,0.05225406,0.022650823
0.010170231,0.021978822,0.122536819,0.032656857
-0.051476183,0.020571109,-0.159136318,0.027593507
-0.106493059,0.016031724,-0.116140735,0.030458393
0.01831611,0.023658542,0.039713273,0.029772062
-0.027839143,0.023750818,-0.018693168,0.02290759
-0.042251283,0.018571461,-0.081088887,0.030939853
-0.013576995,0.016321052,-0.066915296,0.031766805
-0.005051,0.014397666,-0.110327449,0.036707213
-0.036425347,0.017651844,-0.018212289,0.019581568
0.008677365,0.024090499,0.03428096,0.023286032
-0.059432033,0.028308613,-0.036516689,0.018935512
0.045644202,0.015022418,0.112617938,0.041282332
-0.03148955,0.019969791,0.097997581,0.032507175
-0.02242699,0.01717188,-0.155220997,0.021599923
-0.093301527,0.031717692,-0.035781901,0.017562335
-0.050001825,0.017133553,-2.98E-02,0.021555313
-0.052135631,0.019721947,-0.069691503,0.032009439
-0.042452491,0.019234052,-0.030440633,0.031403038
0.044000024,0.019286332,-0.024334329,0.042257013
-0.07540745,0.026331016,-0.088720438,0.036418359
0.01467655,0.025068781,0.135358768,0.039187393
-0.07039009,0.016261524,-1.89E-02,0.014212694
0.013738011,0.017588044,0.046378966,0.03065289
0.130665422,0.016853841,-0.176896295,0.025341544
-0.068343086,0.019619817,-0.15189061,0.030730944
-0.056728745,0.027704505,0.080536983,0.021695257
-0.111436483,0.012313371,0.006063699,0.030959039
-0.000980903,0.025365958,-0.079331973,0.026568923
0.095376409,0.016933378,-0.086437739,0.027657216
0.023182538,0.018816487,-0.012624426,0.03196054
-0.116302306,0.022138621,-0.058774437,0.030467056
-0.115663561,0.021386008,0.034266808,0.027699657
0.010060259,0.012377015,0.08835091,0.035813217
0.075311582,0.026250121,0.010465965,0.030061506
8.46E-03,0.022202547,4.09E-02,0.038983442
-0.029929534,0.022246738,0.032906586,0.023952776
0.044510937,0.024892304,-0.224738543,0.031286278
-2.18E-02,0.027370599,-5.70E-02,0.028543985
-0.160923314,0.01225222,-0.065358569,0.028320818
-0.084311449,0.028566224,-0.08030178,0.031662677
0.01433757,0.012938555,-0.05653588,0.022088135
0.035179093,0.027118205,0.067754172,0.027458028
0.110767073,0.011998151,0.02505596,0.029561923
0.021909776,0.018662986,0.010600606,0.024259024
-0.066109192,0.023388637,-0.123820038,0.016513167
-0.06704779,0.017596613,-0.06732791,0.029284439
0.028844932,0.021617035,-2.40E-02,0.02502599
0.089164262,0.021411134,0.004806897,0.029157127
-0.039355953,0.027230397,-0.014066733,0.025507457
-0.084204398,0.021757634,-0.093965613,0.030279508
-0.077682844,0.02045734,-0.155731507,0.032219182
-0.01714752,0.020974579,-0.05814553,0.027698856
-0.031358957,0.025103576,0.096394929,0.022945764
0.023917712,0.019299158,0.119009045,0.037669356
0.026360803,0.017939789,0.010601179,0.014376511
-0.117394801,0.028398689,0.018527962,0.023006778
0.066130271,0.021836205,-0.0367659,0.032642349
0.046822609,0.01760366,0.039130236,0.035311565
0.098683495,0.022971387,0.150363566,0.028196677
-0.053089187,0.021411096,-0.067847838,0.026017172
-0.074651855,0.017646029,-0.017347106,0.031411462
0.03922968,0.01587858,-0.032185148,0.02646724
-0.067190153,0.013025541,-0.086699573,0.024262155
-0.019835049,0.025139025,0.020965903,0.027079609
0.093256215,0.019225806,0.112878429,0.035582058
-0.050670113,0.021755427,-0.043507671,0.026289591
-0.137604718,0.020450473,-0.055947507,0.020231127
-0.030226177,0.022234998,-0.068398685,0.037007047
-0.065239742,0.024263121,-0.21113382,0.029720875
0.008235933,0.023777943,0.097172081,0.023806604
-0.076581217,0.019582859,-0.138296172,0.031690319
0.037109417,0.012948428,0.082911527,0.03639429
0.095384281,0.022586295,-0.045708837,0.023539759
-0.012352288,0.013356995,-0.079166404,0.019419155
0.021648128,0.024017462,-0.053647297,0.019381354
-0.05956069,0.030611549,-0.029521634,0.032592163
-0.017707096,0.022657829,-0.04270511,0.027200366
-0.008402744,0.022477324,-0.112094762,0.018983378
-0.089836571,0.017550917,-0.117058274,0.01652537
-0.058494941,0.01434644,-0.029983181,0.015594633
0.126716822,0.01643765,0.237366428,0.035075655
-0.016014182,0.027005126,-0.028791919,0.038780241
-0.051899143,0.016501727,-0.077064754,0.03487395
0.111586405,0.018041467,0.271723044,0.024420955
-0.10486545,0.023022288,-0.117132127,0.041673666
-0.026082906,0.014356238,0.04960333,0.034976084
-0.014844999,0.010658552,-0.016459657,0.034498471
-0.070701545,0.028227698,-0.021691376,0.026648361
-0.046824277,0.023014095,-0.067077654,0.03640607
0.02954933,0.01767566,-0.167847913,0.029372646
-0.098770948,0.02485909,-0.000308868,0.029304187
0.067983428,0.017212909,-0.073895429,0.028056517
0.008447139,0.021894659,-0.137446124,0.031413671
-0.109374429,0.010751552,-0.043663245,0.036718895
0.071092484,0.027628906,0.161947035,0.034172607
-0.123193642,0.024052721,-0.000229469,0.029735781
-0.022802881,0.019975978,-0.10918621,0.018050762
-0.029264356,0.025729267,-0.126777465,0.027103158
0.079034456,0.022537072,0.09382761,0.030858964
-0.042381936,0.024995405,-0.148923107,0.028416602
0.011527092,0.021606282,0.046859337,0.025994759
-0.048190226,0.018538921,-0.003441854,0.026639904
0.089881446,0.018294369,-0.016259453,0.034550162
-0.126723499,0.024585826,-0.072710657,0.024976408
-0.133387965,0.018277677,-0.002054404,0.025224111
0.059701647,0.015157905,0.053054777,0.031075881
-0.001916616,0.021333905,0.080713137,0.02414235
-0.084159029,0.01605287,-0.082254118,0.025779971
-0.005424886,0.012620315,-0.086417961,0.031372592
-0.042900967,0.017348644,0.012665223,0.023563398
0.036413425,0.023439107,-0.118343815,0.03536139
0.081610145,0.020207346,0.023086559,0.030777639
-0.099995013,0.027971603,-0.14791368,0.021340358
-0.094120385,0.021302932,-0.105826626,0.033652229
0.011948172,0.025509046,-0.135214699,0.041818225
0.014350784,0.012914011,-0.069084559,0.016347873
-0.096459569,0.018343401,-0.061851881,0.03061925
0.04586002,0.017942299,0.002746461,0.02521554
-0.101478386,0.021002902,-0.045110069,0.024458463
0.037524724,0.02488081,-0.04990741,0.02324407
-0.000411217,0.020134524,0.21192784,0.032823213
0.0983152,0.02297143,0.104791989,0.029727286
0.073452222,0.014843201,0.078004587,0.022357528
0.063825692,0.019390816,0.225724849,0.02116172
-0.052482455,0.022537806,0.006460372,0.029149244
-0.065151401,0.025439282,-0.13306927,0.025804472
-0.055436213,0.012487188,-0.10799964,0.023065575
-0.009162916,0.013430937,-0.138326798,0.036496147
-0.040190771,0.025668485,-0.034307181,0.029214875
-0.024035577,0.021454225,0.027114601,0.029530784
0.01492006,0.026736826,0.004850066,0.033936262
-0.122731126,0.021233497,-0.099032187,0.025198176
-0.013372221,0.017651059,-0.065522082,0.033856305
0.031846589,0.019122569,-0.124212099,0.034484121
0.011123915,0.011673272,-0.084748126,0.028427433
-0.068921959,0.019663132,-0.023340301,0.013853078
-0.004025279,0.017327879,-0.055422231,0.036249917
-0.059625138,0.020763697,-0.011767274,0.02551259
-0.061838837,0.01733703,-0.113029749,0.032711738
-0.01627497,0.01956594,0.09625493,0.018578824
-0.035392097,0.020897255,-0.187795851,0.027330967
0.063985089,0.025387413,0.044416043,0.026234078
0.001013346,0.015812389,0.127955368,0.034645633
-0.038297445,0.024284649,-0.019686941,0.01679252
0.019314967,0.011445045,0.055489207,0.022821212
-0.101944355,0.022954174,-0.149917822,0.045892144
-0.038442205,0.021326935,-0.127501274,0.023166068
0.038816473,0.015286051,0.063166086,0.035352386
0.080350257,0.025378571,0.157294194,0.033298372
0.016450617,0.011039356,0.000185961,0.013829186
-0.101256145,0.021295531,-0.085024688,0.029098314
0.116500218,0.023419252,0.044930634,0.028920326
-0.063931322,0.02182719,-0.102249025,0.02736844
-0.141381786,0.029966541,-0.162560602,0.039681009
-0.10003928,0.024710009,-0.001046541,0.022556195
-0.070889303,0.020992759,-0.140764399,0.032406456
0.027714207,0.023449431,-0.000846017,0.029793521
0.044693145,0.016802129,-0.031742393,0.034055737
-0.010763877,0.021305119,-0.121715153,0.031617722
0.028269969,0.021270357,-0.08420167,0.026147015
0.113385645,0.016097927,0.260386484,0.032397655
-0.07756266,0.020651921,-0.069152968,0.023795645
-0.087640803,0.01713391,-0.00185899,0.031453793
-0.087943276,0.027851838,-0.097891401,0.036620538
-0.009850962,0.018007833,-0.180683993,0.023846065
-0.069602627,0.030140346,-0.062824106,0.045394799
0.112017416,0.016941777,-0.016803913,0.023909206
-0.109526708,0.021648929,0.123146144,0.029870176
